CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,Age_Bin,Active_and_High_Balance,CreditScoreAgeInteraction,Actual_Churn,Predicted_Churn,Churn_Probability
620,Spain,Male,44,8,0.0,2,1,1,15627.51,0.0,Middle-Aged,0,27280,0,0,0.02
648,Germany,Female,37,7,138503.51,2,1,0,57215.85,2.420719258736871,Middle-Aged,0,23976,0,0,0.12
428,France,Female,62,1,107735.93,1,0,1,58381.77,1.8453693678694565,Senior,0,26536,0,0,0.41
542,France,Female,59,2,68892.77,2,1,0,7905.06,8.71502177086575,Senior,0,31978,1,1,0.81
504,Spain,Male,40,5,0.0,2,0,0,146703.36,0.0,Middle-Aged,0,20160,0,0,0.03
817,France,Male,44,8,0.0,1,0,0,65501.91,0.0,Middle-Aged,0,35948,1,0,0.33
696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0.6866705396222317,Senior,0,45936,0,0,0.43
529,France,Male,32,9,147493.89,1,1,0,33656.35,4.382349541765522,Middle-Aged,0,16928,0,0,0.09
540,France,Male,25,5,116160.23,1,1,0,13411.67,8.661130940442167,Young,0,13500,0,0,0.09
616,France,Male,23,8,73112.95,1,1,1,62733.05,1.165461427429401,Young,0,14168,0,0,0.05
696,Germany,Female,31,8,122021.92,2,1,0,33828.64,3.6070595802846346,Middle-Aged,0,21576,0,0,0.15
596,Spain,Male,36,2,0.0,2,0,1,125557.95,0.0,Middle-Aged,0,21456,0,0,0.0
632,France,Female,27,3,107375.82,1,1,1,62703.38,1.7124407009638078,Young,0,17064,0,0,0.01
814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0.4921345527205952,Young,0,23606,0,0,0.08
750,Spain,Female,34,9,112822.26,1,0,0,150401.53,0.7501403742368844,Middle-Aged,0,25500,1,0,0.18
595,France,Female,53,7,0.0,2,1,0,41371.68,0.0,Senior,0,31535,1,0,0.46
646,France,Female,45,3,47134.75,1,1,1,57236.44,0.8235094635515416,Middle-Aged,0,29070,0,0,0.25
747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0.8723628955115504,Middle-Aged,0,23904,0,0,0.05
646,France,Male,26,4,139848.17,1,1,0,164696.27,0.8491277307008837,Young,0,16796,0,0,0.01
678,Germany,Male,36,3,145747.67,2,0,1,89566.74,1.627252147393106,Middle-Aged,1,24408,0,0,0.03
554,Spain,Male,26,8,149134.46,1,1,1,177966.24,0.8379929811406928,Young,1,14404,0,0,0.1
655,France,Male,24,9,107065.31,1,1,1,51959.82,2.0605404329730166,Young,0,15720,0,0,0.11
794,Spain,Male,38,9,179581.31,1,1,0,23596.24,7.610590077063125,Middle-Aged,0,30172,0,0,0.48
727,Germany,Male,59,5,152581.06,1,1,0,71830.1,2.124193896430605,Senior,0,42893,1,1,0.93
677,France,Female,58,1,90022.85,1,0,1,2988.28,30.125306196206513,Senior,0,39266,0,0,0.44
616,Germany,Male,29,8,149318.55,1,1,0,140746.13,1.0609069677439797,Young,0,17864,0,0,0.2
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,19.584904581365304,Middle-Aged,0,19040,0,0,0.22
723,Germany,Female,28,5,91938.31,1,1,0,143481.85,0.6407661317441892,Young,0,20244,0,0,0.24
815,Germany,Male,37,2,110777.26,2,1,0,2383.59,46.474964234620884,Middle-Aged,0,30155,0,0,0.23
790,France,Female,26,4,141581.71,2,0,0,98309.27,1.4401664258111162,Young,0,20540,0,0,0.04
663,Germany,Female,37,8,155303.71,1,1,0,118716.63,1.3081883304807422,Middle-Aged,0,24531,0,0,0.09
542,France,Female,42,1,0.0,1,1,1,178256.58,0.0,Middle-Aged,0,22764,1,0,0.43
712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0.5695332751205804,Middle-Aged,0,32040,0,0,0.47
787,Germany,Female,42,2,74483.97,2,0,1,44273.91,1.6823445229933385,Middle-Aged,0,33054,0,0,0.13
850,Spain,Male,62,5,0.0,2,1,1,180243.56,0.0,Senior,0,52700,0,0,0.12
483,France,Female,50,9,0.0,2,1,1,111020.24,0.0,Middle-Aged,0,24150,0,0,0.4
704,Spain,Male,36,8,127397.34,1,1,0,151335.24,0.841822036955834,Middle-Aged,0,25344,0,0,0.05
716,France,Female,29,10,87946.39,1,1,1,182531.74,0.48181423132217993,Young,0,20764,0,0,0.05
597,France,Female,26,8,149989.39,1,1,0,42330.58,3.543286909841538,Young,0,15522,0,0,0.05
748,France,Male,44,2,92911.52,1,0,1,85495.24,1.0867449462683536,Middle-Aged,0,32912,0,0,0.13
850,France,Male,33,10,0.0,1,1,0,4861.72,0.0,Middle-Aged,0,28050,1,0,0.31
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0.4482358790670885,Senior,0,35640,0,0,0.12
578,France,Male,50,5,151215.34,2,1,0,169804.4,0.8905266294630764,Middle-Aged,0,28900,0,0,0.28
607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0.7514332435552136,Middle-Aged,0,22459,0,0,0.3
850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0.7575713179012529,Middle-Aged,1,34850,0,0,0.11
509,France,Male,35,8,0.0,2,0,1,67431.28,0.0,Middle-Aged,0,17815,0,0,0.01
465,France,Male,41,9,117221.15,1,1,0,168280.95,0.6965800347573506,Middle-Aged,0,19065,0,0,0.39
710,France,Male,40,5,0.0,2,0,0,162878.96,0.0,Middle-Aged,0,28400,0,0,0.02
591,Spain,Female,39,3,0.0,3,1,0,140469.38,0.0,Middle-Aged,0,23049,1,1,0.71
728,France,Female,46,2,109705.52,1,1,0,20276.87,5.410377439910598,Middle-Aged,0,33488,1,0,0.41
492,Germany,Male,45,9,170295.04,2,0,0,164741.81,1.0337086863377305,Middle-Aged,0,22140,0,0,0.29
616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0.5714359471956421,Middle-Aged,0,22176,0,0,0.2
646,France,Male,24,8,0.0,2,0,0,92612.88,0.0,Young,0,15504,0,0,0.01
779,France,Male,71,3,0.0,2,1,1,146895.36,0.0,Elderly,0,55309,1,0,0.01
683,Germany,Female,39,2,100062.16,2,1,0,109201.43,0.9163081472467898,Middle-Aged,0,26637,0,0,0.2
463,Spain,Female,35,2,0.0,2,1,1,1950.93,0.0,Middle-Aged,0,16205,0,0,0.08
736,France,Female,63,10,0.0,2,0,1,502.7,0.0,Senior,0,46368,0,0,0.18
640,France,Male,63,2,68432.45,2,1,1,112503.24,0.6082709262417686,Senior,0,40320,1,0,0.06
670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0.4268394060006449,Middle-Aged,0,22110,0,0,0.1
549,France,Male,31,4,0.0,2,0,1,25684.85,0.0,Middle-Aged,0,17019,0,0,0.01
579,France,Male,39,5,0.0,2,0,1,39891.84,0.0,Middle-Aged,0,22581,0,0,0.01
594,France,Female,49,4,0.0,2,1,1,23631.55,0.0,Middle-Aged,0,29106,0,0,0.05
515,France,Female,25,7,79543.59,1,0,1,38772.82,2.0515296540205226,Young,0,12875,0,0,0.04
593,Spain,Female,46,2,76597.79,1,1,1,54453.72,1.406658534990814,Middle-Aged,0,27278,0,0,0.26
750,France,Female,26,1,151510.17,2,1,1,19921.72,7.605275548496817,Young,1,19500,0,0,0.03
526,Spain,Male,30,8,0.0,1,1,0,36251.0,0.0,Young,0,15780,0,0,0.11
506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0.6981033601293276,Senior,0,29854,0,0,0.28
607,Spain,Male,34,9,132439.99,1,1,0,177747.72,0.7451009216883344,Middle-Aged,0,20638,0,0,0.21
708,France,Female,67,1,0.0,2,0,1,3837.08,0.0,Senior,0,47436,0,0,0.07
683,Spain,Male,34,9,114609.55,2,0,1,25339.29,4.522997684623365,Middle-Aged,0,23222,0,0,0.02
730,France,Female,41,4,167545.32,1,1,0,128246.81,1.3064287524968459,Middle-Aged,0,29930,0,0,0.32
551,France,Female,45,6,0.0,2,1,1,51143.43,0.0,Middle-Aged,0,24795,0,0,0.05
530,France,Male,37,8,0.0,2,1,1,287.99,0.0,Middle-Aged,0,19610,0,0,0.14
786,France,Female,33,0,83036.05,1,0,1,154990.58,0.535749011327011,Middle-Aged,0,25938,1,0,0.14
574,Spain,Male,30,5,120355.0,1,1,0,137793.35,0.8734456343502789,Young,0,17220,0,0,0.16
723,France,Female,40,7,142856.95,2,0,0,38019.74,3.7574415290583265,Middle-Aged,0,28920,0,0,0.16
543,Spain,Male,37,3,0.0,2,1,1,78915.68,0.0,Middle-Aged,0,20091,0,0,0.02
807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0.7261982843253459,Middle-Aged,1,25017,0,1,0.53
598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0.8300520658636011,Young,0,16146,0,0,0.08
604,Spain,Female,28,6,0.0,2,1,1,69056.26,0.0,Young,0,16912,0,0,0.01
780,France,Female,26,3,140356.7,1,1,0,117144.15,1.1981537276936152,Young,0,20280,0,0,0.07
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,1.022944644282747,Young,0,12684,0,0,0.16
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,4.485193870819098,Middle-Aged,0,23898,1,0,0.44
768,France,Female,36,3,141334.95,1,0,1,125870.5,1.1228600029395293,Middle-Aged,1,27648,0,0,0.06
723,France,Male,34,5,0.0,2,0,1,12092.03,0.0,Middle-Aged,0,24582,0,0,0.02
604,France,Female,53,2,121389.78,1,1,1,48201.64,2.5183744785447133,Senior,0,32012,1,0,0.34
594,Germany,Male,28,0,142574.71,2,1,0,129084.82,1.104504077241615,Young,0,16632,0,0,0.14
675,France,Female,61,5,62055.17,3,1,0,166305.16,0.373140376402031,Senior,0,41175,1,1,0.84
654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0.7815867357156518,Middle-Aged,0,24198,0,0,0.2
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,2.313982073164844,Senior,0,35658,0,0,0.2
596,France,Male,37,2,0.0,1,0,1,121175.86,0.0,Middle-Aged,0,22052,0,0,0.36
616,Spain,Male,30,2,0.0,2,1,0,199099.51,0.0,Young,0,18480,0,0,0.02
731,Spain,Male,33,1,0.0,1,1,0,130726.96,0.0,Middle-Aged,0,24123,0,0,0.24
727,Germany,Male,46,3,115248.11,4,1,0,130752.01,0.8814251497931084,Middle-Aged,0,33442,1,1,0.95
561,Spain,Female,28,3,0.0,2,1,0,191387.76,0.0,Young,0,15708,0,0,0.0
651,France,Female,25,8,0.0,2,1,1,126761.2,0.0,Young,0,16275,0,0,0.0
599,France,Female,41,2,91328.71,1,1,0,115724.78,0.7891888841784794,Middle-Aged,0,24559,0,0,0.22
587,Spain,Male,41,8,85109.21,1,1,0,1557.82,54.63353275731472,Middle-Aged,0,24067,0,0,0.15
686,Germany,Female,38,2,93569.86,3,0,0,10137.34,9.230218183468248,Middle-Aged,0,26068,1,1,0.74
724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0.7524359440471236,Middle-Aged,0,24616,0,0,0.11
720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0.6817510132681631,Young,0,15120,0,0,0.09
806,France,Male,48,4,164701.68,1,1,1,21439.49,7.682164081328426,Middle-Aged,1,38688,0,0,0.32
769,France,Male,29,4,145471.37,1,1,0,188382.77,0.7722116518405585,Young,0,22301,0,0,0.05
613,France,Male,37,9,108286.5,1,1,1,114153.44,0.9486047901841591,Middle-Aged,0,22681,0,0,0.05
591,France,Female,38,2,142289.28,1,0,1,119638.85,1.1893233677856314,Middle-Aged,1,22458,0,0,0.05
807,France,Male,35,3,174790.15,1,1,1,600.36,291.1422313278699,Middle-Aged,1,28245,0,0,0.16
655,Germany,Female,61,2,183997.7,2,1,1,161217.18,1.1413033027869612,Senior,1,39955,0,0,0.31
553,Spain,Female,39,1,142876.98,2,1,0,44363.42,3.220603370975457,Middle-Aged,0,21567,0,0,0.12
669,France,Male,50,4,149713.61,3,1,1,124872.42,1.1989325585265345,Middle-Aged,1,33450,1,1,0.88
635,France,Male,41,4,103544.88,2,1,0,193746.55,0.534434703482462,Middle-Aged,0,26035,0,0,0.09
749,France,Male,37,7,0.0,2,1,0,20306.79,0.0,Middle-Aged,0,27713,0,0,0.04
691,France,Male,26,9,136623.19,1,1,0,153228.0,0.8916333176703997,Young,0,17966,0,0,0.08
589,France,Female,21,3,0.0,2,0,1,55601.44,0.0,Young,0,12369,0,0,0.01
778,France,Female,33,9,151772.63,2,0,0,180249.94,0.8420120972023625,Middle-Aged,0,25674,1,0,0.1
541,France,Female,32,4,0.0,1,1,1,114951.42,0.0,Middle-Aged,0,17312,0,0,0.09
758,France,Female,50,2,95813.76,3,1,1,67944.09,1.41018534503884,Middle-Aged,0,37900,1,1,0.85
559,France,Female,29,3,79715.36,1,1,0,82252.28,0.969156842825512,Young,0,16211,0,0,0.11
690,France,Female,42,5,0.0,2,0,1,120512.08,0.0,Middle-Aged,0,28980,0,0,0.09
846,France,Female,34,10,142388.61,2,0,1,68393.64,2.0818984045884967,Middle-Aged,1,28764,1,0,0.15
567,Spain,Male,40,4,118628.8,1,0,0,91973.63,1.2898131779728603,Middle-Aged,0,22680,0,0,0.07
486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0.9363173741777537,Middle-Aged,0,19440,0,0,0.28
707,Germany,Female,48,7,105086.74,1,1,1,180344.69,0.5826993852716151,Middle-Aged,0,33936,1,1,0.57
581,France,Female,47,1,122949.14,1,0,0,180251.68,0.6820970545184378,Middle-Aged,0,27307,1,0,0.42
460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1.3052288958693272,Middle-Aged,0,18400,1,0,0.14
607,Spain,Male,40,1,112544.45,1,1,1,19842.22,5.671968660764773,Middle-Aged,0,24280,0,0,0.08
701,Spain,Female,35,9,0.0,2,0,0,170996.86,0.0,Middle-Aged,0,24535,0,0,0.03
600,France,Female,32,7,98877.95,1,1,0,132973.21,0.7435930139612332,Middle-Aged,0,19200,0,0,0.03
426,France,Male,34,9,0.0,2,1,0,107876.91,0.0,Middle-Aged,0,14484,0,0,0.06
787,Spain,Female,39,7,171646.76,1,0,1,100791.36,1.7029908119108623,Middle-Aged,1,30693,0,0,0.15
666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0.8084153546174616,Senior,1,39294,0,0,0.24
735,France,Male,44,9,120681.63,1,1,0,74836.34,1.612607324195705,Middle-Aged,0,32340,0,0,0.12
711,Spain,Male,32,5,0.0,2,1,1,147720.27,0.0,Middle-Aged,0,22752,0,0,0.0
709,Germany,Female,39,9,124723.92,1,1,0,73641.86,1.6936552118591246,Middle-Aged,0,27651,0,0,0.45
746,France,Female,24,4,0.0,1,0,1,94105.0,0.0,Young,0,17904,0,0,0.07
809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0.7432397299220228,Middle-Aged,0,26697,0,0,0.18
596,Spain,Male,20,3,187294.46,1,1,0,103456.47,1.8103697139482915,Young,0,11920,0,0,0.24
605,France,Female,36,6,0.0,1,0,1,690.84,0.0,Middle-Aged,0,21780,0,0,0.3
614,France,Male,50,4,137104.47,1,1,0,127166.49,1.0781493615181168,Middle-Aged,0,30700,1,0,0.49
741,France,Male,52,1,171236.3,2,0,0,21834.4,7.842500824387204,Senior,0,38532,1,1,0.69
635,Spain,Male,41,1,0.0,2,1,0,175611.5,0.0,Middle-Aged,0,26035,0,0,0.06
769,Germany,Male,43,4,110182.54,2,1,1,87537.32,1.258692178376034,Middle-Aged,0,33067,0,0,0.16
636,Spain,Male,37,1,115137.26,1,1,0,52484.01,2.193758822925306,Middle-Aged,0,23532,0,0,0.33
738,France,Male,54,4,0.0,1,0,1,55725.04,0.0,Senior,0,39852,1,0,0.29
577,Spain,Male,43,6,0.0,2,1,1,149457.81,0.0,Middle-Aged,0,24811,0,0,0.01
688,France,Male,26,1,0.0,2,1,1,104435.94,0.0,Young,0,17888,0,0,0.01
586,Germany,Female,56,9,100781.75,2,1,1,54448.41,1.8509585495701342,Senior,0,32816,0,1,0.63
637,France,Male,33,2,145731.83,1,0,1,109219.43,1.3343031546676265,Middle-Aged,1,21021,0,0,0.04
527,France,Female,25,6,0.0,2,0,1,96758.58,0.0,Young,0,13175,0,0,0.02
797,France,Male,37,4,75263.7,1,1,0,85801.77,0.8771812050031135,Middle-Aged,0,29489,0,0,0.21
605,France,Male,27,9,0.0,2,1,0,198091.81,0.0,Young,0,16335,0,0,0.04
530,France,Male,25,9,162560.32,1,1,0,64129.03,2.5348944152125803,Young,0,13250,0,0,0.1
540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0.7477096559796497,Middle-Aged,0,16740,0,0,0.17
743,Spain,Male,45,7,157332.26,1,1,0,125424.42,1.254398944001495,Middle-Aged,0,33435,0,0,0.42
622,Germany,Female,58,7,116922.25,1,1,0,120415.61,0.9709891433510988,Senior,0,36076,1,1,0.86
759,France,Female,45,8,0.0,2,1,1,99251.24,0.0,Middle-Aged,0,34155,0,0,0.11
669,France,Male,57,5,0.0,2,1,1,56875.76,0.0,Senior,0,38133,0,0,0.0
693,France,Male,31,2,0.0,2,1,1,107759.31,0.0,Middle-Aged,0,21483,0,0,0.02
583,France,Male,59,7,127450.14,1,0,1,67552.71,1.886676937165067,Senior,0,34397,0,0,0.25
581,France,Male,71,4,0.0,2,1,1,197562.08,0.0,Elderly,0,41251,0,0,0.08
601,France,Male,38,4,60013.81,1,1,1,38020.05,1.5784779346686812,Middle-Aged,0,22838,0,0,0.16
607,France,Female,48,4,112070.86,3,1,0,173568.3,0.6456873749411616,Middle-Aged,0,29136,1,1,0.9
741,France,Male,32,5,0.0,1,1,1,64839.23,0.0,Middle-Aged,0,23712,0,0,0.12
558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0.752771184521594,Middle-Aged,0,17856,0,0,0.03
386,Spain,Female,53,1,131955.07,1,1,1,62514.65,2.1107863516791663,Senior,1,20458,1,1,0.56
491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0.700826019635658,Young,0,12766,0,0,0.05
443,Germany,Male,50,3,117206.3,1,1,0,42840.18,2.7358965345150277,Middle-Aged,0,22150,1,1,0.62
586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0.7235675644696838,Middle-Aged,1,22268,0,0,0.34
616,Spain,Female,43,3,120867.18,1,1,0,18761.92,6.442154107895141,Middle-Aged,0,26488,1,0,0.2
615,France,Male,59,8,0.0,2,1,1,165576.55,0.0,Senior,0,36285,0,0,0.14
597,France,Male,45,7,0.0,2,0,0,167756.45,0.0,Middle-Aged,0,26865,0,0,0.08
515,France,Male,41,8,0.0,2,1,1,185054.14,0.0,Middle-Aged,0,21115,0,0,0.01
696,Spain,Female,30,0,0.0,2,1,1,9002.8,0.0,Young,0,20880,0,0,0.37
540,France,Male,48,2,109349.29,1,1,0,88703.04,1.2327569607535436,Middle-Aged,0,25920,1,0,0.46
691,France,Female,31,5,40915.55,1,1,0,126213.84,0.32417641361676347,Middle-Aged,0,21421,1,0,0.26
706,France,Female,23,5,0.0,1,0,0,164128.41,0.0,Young,0,16238,1,0,0.1
802,Spain,Male,40,5,0.0,2,1,1,175043.69,0.0,Middle-Aged,0,32080,0,0,0.01
685,Spain,Male,23,5,164902.43,1,0,0,141152.28,1.1682590603566587,Young,0,15755,0,0,0.21
601,France,Female,41,1,0.0,2,0,1,160607.06,0.0,Middle-Aged,0,24641,0,0,0.07
850,Spain,Female,29,1,0.0,2,1,1,197996.65,0.0,Young,0,24650,0,0,0.04
655,Spain,Female,27,9,0.0,2,0,0,108008.05,0.0,Young,0,17685,0,0,0.01
642,Germany,Male,18,5,111183.53,2,0,1,10063.75,11.047922494100112,Young,0,11556,0,0,0.09
536,France,Female,35,8,0.0,1,1,0,171840.24,0.0,Middle-Aged,0,18760,1,0,0.36
667,Germany,Female,33,4,127076.68,2,1,0,69011.66,1.8413798479851085,Middle-Aged,0,22011,0,0,0.12
680,Germany,Female,48,8,115115.38,1,1,0,139558.6,0.8248533590907332,Middle-Aged,0,32640,1,1,0.85
627,Germany,Male,62,3,143426.34,2,1,1,143104.3,1.0022503866061327,Senior,1,38874,0,0,0.12
836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0.9632562804821112,Middle-Aged,1,34276,0,0,0.27
777,France,Male,43,1,0.0,2,1,0,21785.91,0.0,Middle-Aged,0,33411,0,0,0.1
595,Spain,Male,36,6,85768.42,1,1,1,24802.77,3.458017793980269,Middle-Aged,0,21420,0,0,0.08
621,Spain,Female,43,8,0.0,1,0,0,102806.6,0.0,Middle-Aged,0,26703,0,0,0.44
649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0.8073994207231096,Middle-Aged,0,26609,0,0,0.45
531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0.6368515658020956,Middle-Aged,0,16992,0,0,0.1
705,Germany,Female,37,3,109974.22,1,1,1,36320.87,3.0278520310774493,Middle-Aged,0,26085,1,0,0.43
812,France,Male,34,5,103818.43,1,1,1,166038.27,0.6252680782568982,Middle-Aged,0,27608,0,0,0.03
416,France,Male,32,0,0.0,2,0,1,878.87,0.0,Middle-Aged,0,13312,0,0,0.13
564,Germany,Male,41,9,103522.75,2,1,1,34338.21,3.014797509829429,Middle-Aged,0,23124,0,0,0.24
509,France,Female,46,1,0.0,1,1,0,71244.59,0.0,Middle-Aged,0,23414,1,1,0.65
850,Spain,Male,22,2,0.0,2,1,1,9684.52,0.0,Young,0,18700,0,0,0.01
532,France,Female,40,5,0.0,2,0,1,177099.71,0.0,Middle-Aged,0,21280,0,0,0.02
602,France,Male,35,8,0.0,1,1,1,22499.29,0.0,Middle-Aged,0,21070,0,0,0.39
685,Spain,Male,43,9,0.0,2,1,0,107811.28,0.0,Middle-Aged,0,29455,0,0,0.02
815,Spain,Female,38,2,48387.0,1,1,0,184796.84,0.26183889291613427,Middle-Aged,0,30970,0,0,0.3
850,France,Female,40,0,0.0,2,1,0,1099.95,0.0,Middle-Aged,0,34000,0,0,0.13
739,France,Male,37,7,104960.46,1,0,1,80883.82,1.2976694226360723,Middle-Aged,0,27343,0,0,0.04
674,Germany,Male,34,2,152797.9,1,1,0,175709.4,0.8696057239965534,Middle-Aged,0,22916,1,0,0.34
648,France,Female,34,3,0.0,1,1,0,54726.43,0.0,Middle-Aged,0,22032,0,0,0.07
582,Germany,Female,50,6,96486.57,2,1,1,20344.02,4.742748483338102,Middle-Aged,0,29100,0,1,0.52
684,France,Female,34,6,0.0,2,1,1,130928.22,0.0,Middle-Aged,0,23256,0,0,0.01
648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0.9149194901626422,Senior,0,34344,0,0,0.42
686,Germany,Female,39,4,157731.6,2,1,0,162820.6,0.968744741144548,Middle-Aged,0,26754,0,0,0.15
788,France,Female,43,10,0.0,2,1,1,116111.51,0.0,Middle-Aged,0,33884,0,0,0.23
731,Spain,Male,46,10,0.0,2,1,0,153015.42,0.0,Middle-Aged,0,33626,0,0,0.1
634,Germany,Male,43,3,212696.32,1,1,0,115268.86,1.8452192552264333,Middle-Aged,0,27262,0,0,0.45
505,Germany,Male,40,6,47869.69,2,1,1,155061.97,0.3087132841147317,Middle-Aged,0,20200,0,0,0.1
464,France,Male,38,3,116439.65,1,1,0,75574.48,1.5407271078808613,Middle-Aged,0,17632,0,0,0.13
650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1.1331056366196557,Middle-Aged,0,26650,1,1,0.7
730,France,Female,39,1,99010.67,1,1,0,194945.8,0.507888192512996,Middle-Aged,0,28470,0,0,0.2
530,France,Female,55,4,120905.03,1,0,1,123475.88,0.9791793344578714,Senior,0,29150,1,0,0.38
612,France,Female,42,10,75497.51,1,0,0,149682.78,0.504383403354748,Middle-Aged,0,25704,0,1,0.62
804,Spain,Female,38,3,124197.22,1,1,0,74692.06,1.662790127893112,Middle-Aged,0,30552,0,0,0.1
640,France,Female,47,6,89799.46,2,0,1,13783.77,6.514869299183025,Middle-Aged,0,30080,1,0,0.43
434,Spain,Male,55,6,0.0,1,0,1,73562.05,0.0,Senior,0,23870,1,0,0.37
640,Spain,Male,43,9,172478.15,1,1,0,191084.4,0.9026281056957031,Middle-Aged,0,27520,1,0,0.26
473,Germany,Male,40,8,152576.25,2,1,0,73073.68,2.0879781885899273,Middle-Aged,0,18920,0,0,0.07
601,Germany,Female,49,4,96252.98,2,1,0,104263.82,0.9231675954324328,Middle-Aged,0,29449,0,1,0.52
749,Germany,Female,33,10,76692.22,1,0,1,30396.43,2.52306668908158,Middle-Aged,0,24717,0,0,0.21
822,France,Male,50,7,0.0,2,1,1,10062.8,0.0,Middle-Aged,0,41100,0,0,0.16
649,France,Female,36,2,0.0,2,0,1,75035.48,0.0,Middle-Aged,0,23364,0,0,0.08
719,Spain,Female,48,5,0.0,2,0,0,78563.66,0.0,Middle-Aged,0,34512,0,0,0.27
554,France,Female,39,10,0.0,2,1,1,18391.93,0.0,Middle-Aged,0,21606,0,0,0.29
726,Spain,Female,26,1,80780.16,1,1,1,19225.85,4.201643100305058,Young,0,18876,0,0,0.07
803,Spain,Female,45,7,0.0,2,1,1,128378.04,0.0,Middle-Aged,0,36135,0,0,0.04
850,Germany,Male,32,2,128647.98,2,0,0,54416.18,2.3641494129135854,Middle-Aged,0,27200,0,0,0.09
666,France,Female,38,6,127043.09,1,1,1,8247.0,15.40476415666303,Middle-Aged,0,25308,0,0,0.19
537,France,Male,28,3,157842.07,1,1,0,86911.49,1.8161243122169461,Young,0,15036,0,0,0.08
504,Germany,Male,43,5,134740.19,2,1,0,181430.91,0.7426528919465818,Middle-Aged,0,21672,0,0,0.07
626,France,Female,52,0,0.0,2,1,0,32159.46,0.0,Senior,0,32552,1,1,0.52
696,France,Male,28,4,172646.82,1,1,1,116471.43,1.4823104687561577,Young,1,19488,0,0,0.05
602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0.6444668058964768,Young,0,17458,0,0,0.07
670,Spain,Male,30,3,133446.34,1,0,0,3154.95,42.297450038827876,Young,0,20100,0,0,0.26
511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1.695500978565104,Middle-Aged,0,24528,1,1,0.67
529,France,Female,31,6,152310.55,1,1,0,13054.25,11.667506750675066,Middle-Aged,0,16399,0,0,0.15
637,France,Female,44,2,0.0,2,1,0,149665.65,0.0,Middle-Aged,0,28028,0,0,0.07
520,Spain,Female,30,4,145222.99,2,0,0,145160.96,1.0004273187501653,Young,0,15600,0,0,0.31
565,France,Male,34,7,0.0,1,0,0,74593.84,0.0,Middle-Aged,0,19210,0,0,0.09
559,Germany,Female,28,3,152264.81,1,0,0,64242.31,2.3701639931689877,Young,0,15652,0,0,0.25
689,Spain,Female,55,4,0.0,2,1,1,58442.25,0.0,Senior,0,37895,0,0,0.03
673,France,Male,59,0,178058.06,2,0,1,21063.71,8.45330950720457,Senior,1,39707,1,0,0.14
645,Germany,Female,31,1,128927.93,1,1,1,2850.01,45.2377114466265,Middle-Aged,1,19995,0,0,0.32
541,France,Female,39,6,109844.81,1,1,0,25289.23,4.3435411042566345,Middle-Aged,0,21099,0,0,0.15
758,France,Female,39,6,127357.76,1,0,1,56577.0,2.2510518408540574,Middle-Aged,0,29562,0,0,0.17
483,France,Female,30,9,0.0,2,0,0,136356.97,0.0,Young,0,14490,0,0,0.05
575,Spain,Male,43,3,0.0,1,1,0,83594.51,0.0,Middle-Aged,0,24725,0,0,0.22
526,Spain,Male,35,5,0.0,2,1,1,105618.14,0.0,Middle-Aged,0,18410,0,0,0.01
612,France,Female,31,8,117989.76,1,1,1,54129.86,2.1797536516813456,Middle-Aged,0,18972,0,0,0.03
605,France,Female,33,4,0.0,2,0,1,83700.66,0.0,Middle-Aged,0,19965,0,0,0.01
633,France,Female,32,1,104001.38,1,0,1,36642.65,2.8382603332455485,Middle-Aged,0,20256,0,0,0.06
